index,loc,locAKA,locWB,year,water.type,collector,station,lift,net.type,mesh.mm,mesh.in,spec,sample,fl,fl.thawed,wt,wt.thawed,wt.dressed,sex,mat,gonad.wt,gonad.prsrvd,oto.num,finclip,dnatissue,stomach.contents,stomach.prsvred,muscle.frozen,gillarch.frozen,life.hist,use,age,fecundity,egg.diam,lat,long,depthA,depthB,depth,net.len,net.height,wind.dir,wind.spd,temp.water,temp.air,sky,netset.time,netset.date,netlift.time,netlift.date,lake.zone,tag,remarks,edits
8713,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,700,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8714,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,700,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8715,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,700,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8716,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,700,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8717,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,700,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8718,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,700,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8719,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,700,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8720,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,700,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8721,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,700,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8722,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,700,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8723,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,700,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8724,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,700,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8725,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,700,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8726,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,700,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8727,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,700,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8728,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,700,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8729,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,700,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8730,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,700,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8731,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,700,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8732,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,700,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8733,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,700,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8734,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,700,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8735,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,700,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8736,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,700,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8737,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8738,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8739,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8740,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8741,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8742,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8743,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8744,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8745,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8746,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8747,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8748,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8749,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8750,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8751,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8752,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8753,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8754,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8755,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8756,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8757,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8758,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8759,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8760,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8761,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8762,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8763,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8764,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8765,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8766,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8767,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8768,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8769,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8770,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8771,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8772,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8773,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8774,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8775,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8776,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8777,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8778,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8779,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8780,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8781,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8782,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8783,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8784,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8785,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8786,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8787,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8788,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8789,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8790,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8791,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8792,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8793,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,730,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8794,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,730,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8795,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,730,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8796,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,730,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8797,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,730,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8798,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,730,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8799,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,730,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8800,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,730,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8801,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,730,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8802,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,730,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8803,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,730,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8804,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,730,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8805,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,730,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8806,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,730,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8807,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,730,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8808,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,730,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8809,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,730,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
